metric;0,513365,722337,0,0
metric;1,513365,722337,0,0
metric;2,513365,722337,0,0
metric;3,513365,660319,0,0
metric;4,513365,660319,0,0
metric;5,513365,722337,0,0
metric;6,769655,722337,0,0
metric;7,513365,722337,0,0
metric;8,513365,722337,0,0
metric;9,513365,660319,0,0
metric;10,285213,660319,0,0
metric;11,456305,0,203889,0
metric;12,513365,0,203889,0
metric;13,285213,101945,203889,0
metric;14,399508,515549,0,0
metric;15,399508,515549,0,0
metric;16,484005,722337,0,0
metric;17,484005,722337,0,0
metric;18,484005,101945,203889,0
metric;19,570425,515549,0,0
metric;20,570425,515549,0,0
metric;21,513365,289407,0,28521
metric;22,1026731,289407,0,27919
metric;23,0,451471,0,0
metric;24,400556,371196,58720,0
metric;25,285213,451471,0,0
metric;26,313721,451471,203889,0
metric;27,598912,722337,0,68791
metric;28,570425,722337,0,0
metric;29,570425,722337,0,0
metric;30,855639,722337,0,0
metric;31,855639,722337,0,0
metric;32,513365,253405,101945,0
metric;33,285213,722337,0,0
metric;34,375391,722337,0,0
metric;35,855639,722337,203889,0
metric;36,513365,786432,58720,0
metric;37,855639,786432,58720,0
metric;38,798579,722337,0,0
metric;39,285213,722337,0,0
metric;40,399275,786432,262144,0
metric;41,399275,786432,262144,0
metric;42,513365,786432,0,0
metric;43,798579,603980,80740,0
metric;44,285213,101945,203889,0
metric;45,342244,253405,0,0
metric;46,285213,101945,0,0
metric;47,513365,786432,262144,0
metric;48,513365,660319,0,0
metric;49,513365,660319,0,0
metric;50,513365,660319,0,0
metric;51,513365,660319,0,0
metric;52,513365,660319,0,0
metric;53,513365,660319,0,0
metric;54,513365,660319,0,0
metric;55,513365,660319,0,0
metric;56,513365,660319,0,0
metric;57,513365,660319,0,0
metric;58,285213,451471,0,0
metric;59,285213,451471,203889,0
metric;60,798579,555745,29360,0
metric;61,798579,371196,0,0
metric;62,798579,555745,29360,0
metric;63,484835,722337,0,0
metric;64,798579,722337,0,0
metric;65,769655,722337,0,0
metric;66,727100,722337,0,0
metric;67,741517,722337,0,0
metric;68,784160,722337,0,0
metric;69,698571,722337,0,0
metric;70,670040,722337,0,0
metric;71,805568,722337,0,0
metric;72,769655,722337,0,0
metric;73,370409,722337,0,0
metric;74,527433,722337,0,0
metric;75,798228,722337,0,0
metric;76,641511,722337,0,0
metric;77,940835,722337,0,0
metric;78,769655,722337,0,0
metric;79,798579,722337,0,0
metric;80,698571,722337,0,0
metric;81,798579,722337,203889,0
