metric;98,582536,722338,0,0
metric;99,466040,451464,0,0
metric;100,582536,722338,0,0
metric;101,466040,451464,0,0
metric;102,320392,722338,0,83070
metric;103,524288,451464,203888,13398
metric;104,582536,722338,0,7573
metric;105,291269,660314,0,0
metric;106,320392,660314,203888,0
metric;107,553438,722338,0,11534
metric;108,291269,722338,0,5243
metric;109,873778,451464,0,7806
metric;110,582536,451464,0,7573
metric;111,524288,451464,0,0
metric;112,582536,451464,203888,0
metric;113,553438,451464,203888,28312
metric;114,410693,451464,0,117
metric;115,413611,451464,0,0
metric;116,407792,660314,0,0
metric;117,582536,451464,0,7573
metric;118,553438,451464,0,8389
metric;119,757282,451464,0,8971
metric;120,553438,451464,0,16778
metric;121,553438,451464,203888,8389
metric;122,466040,451464,0,0
metric;123,524288,786432,262144,0
metric;124,291269,786432,262144,0
metric;125,524288,786432,262144,0
metric;126,582536,321914,0,28544
metric;127,174763,253406,0,141674
metric;128,786432,965214,0,0
metric;129,786432,722338,203888,0
metric;130,757282,965214,0,0
metric;131,757282,920650,0,0
metric;132,801008,920650,0,0
metric;133,713608,920650,0,0
metric;134,713608,722338,203888,0
metric;135,822818,965214,0,0
metric;136,655360,965214,0,0
metric;137,655360,722338,0,0
metric;138,655360,722338,0,0
metric;139,786432,965214,0,0
metric;140,786432,920650,0,0
metric;141,786432,722338,0,0
metric;142,815582,965214,0,0
metric;143,771856,965214,0,24816
metric;144,771856,920650,0,24816
metric;145,582536,965214,0,0
metric;146,582536,920650,0,0
metric;147,582536,722338,203888,0
metric;148,757282,920650,0,0
metric;149,757282,722338,203888,0
metric;150,786432,965214,0,0
metric;151,786432,920650,0,0
metric;152,786432,870317,0,16544
metric;153,640784,965214,0,0
metric;154,640784,920650,0,0
metric;155,640784,920650,0,0
metric;156,879651,722338,0,0
metric;157,378640,920650,0,0
metric;158,582536,722338,0,0
metric;159,507510,722338,203888,0
metric;160,524288,722338,0,11301
metric;161,524288,451464,203888,11301
metric;162,466040,722338,0,0
metric;163,466040,722338,0,0
metric;164,582536,722338,0,48467
metric;165,466040,722338,0,0
metric;166,466040,451464,203888,0
metric;167,524288,722338,203888,13398
metric;168,291269,965214,0,27878
metric;169,291269,722338,0,54526
metric;170,352426,722338,0,0
metric;171,582536,722338,0,7573
metric;172,582536,722338,0,7573
metric;173,530894,451464,203888,0
metric;174,524288,722338,0,0
metric;175,410693,722338,0,117
metric;176,410693,722338,0,117
metric;177,413611,722338,0,0
metric;178,413611,722338,0,0
metric;179,413611,451464,203888,0
metric;180,407792,722338,0,0
metric;181,407792,660314,203888,0
metric;182,582536,722338,0,7573
metric;183,582536,722338,0,7573
metric;184,553438,660314,203888,8389
metric;185,466040,722338,0,0
metric;186,466040,722338,0,0
metric;187,466040,660314,0,0
metric;188,582536,660314,203888,0
metric;189,291269,515549,203888,0
metric;190,495138,515549,203888,0
metric;191,786432,722338,36701,0
metric;192,786432,965214,0,0
metric;193,786432,965214,0,0
metric;194,786432,920650,0,0
metric;195,786432,870317,0,0
metric;196,786432,870317,0,0
metric;197,786432,920650,0,0
metric;198,946654,722338,0,0
metric;199,757282,722338,203888,0
metric;200,713608,965214,0,0
metric;201,713608,965214,0,0
metric;202,713608,920650,0,0
metric;203,713608,870317,0,0
metric;204,378640,965214,0,0
metric;205,378640,965214,0,0
metric;206,378640,920650,0,0
metric;207,378640,870317,0,1747
metric;208,801008,722338,0,0
metric;209,786432,870317,0,0
metric;210,815582,965214,0,0
metric;211,815582,965214,0,0
metric;212,815582,920650,0,0
metric;213,815582,870317,0,0
metric;214,815582,870317,0,0
metric;215,1063152,722338,0,0
metric;216,815582,786432,58720,0
metric;217,786432,965214,0,0
metric;218,786432,965214,0,0
metric;219,786432,920650,0,0
metric;220,786432,870317,0,0
metric;221,786432,965214,0,16544
metric;222,655360,722338,0,0
metric;223,1165072,722338,0,0
metric;224,524288,722338,0,11301
metric;225,524288,722338,0,11301
metric;226,524288,722338,0,11301
metric;227,524288,660314,0,11301
metric;228,524288,660314,0,11301
metric;229,524288,722338,0,11301
metric;230,757282,451464,0,0
metric;231,466040,451464,203888,0
metric;232,466040,722338,0,0
metric;233,466040,722338,0,0
metric;234,466040,722338,0,0
metric;235,466040,660314,0,0
metric;236,291269,722338,0,0
metric;237,291269,722338,0,13632
metric;238,291269,722338,0,42992
metric;239,291269,660314,0,28312
metric;240,524288,722338,0,0
metric;241,582536,660314,0,7573
metric;242,524288,722338,0,0
metric;243,524288,722338,0,0
metric;244,524288,722338,0,0
metric;245,524288,660314,0,0
