metric;0,790277,722352,0,0
metric;1,1048576,748683,0,0
metric;2,980592,722352,0,0
metric;3,871891,748683,0,0
metric;4,844685,722352,0,0
metric;5,939816,722352,0,0
metric;6,912611,722352,0,0
metric;7,980592,722352,0,0
metric;8,912611,722352,0,0
metric;9,980592,722352,0,0
metric;10,912611,722352,0,0
metric;11,771840,722352,0,61528
metric;12,737848,722352,0,0
metric;13,737848,722352,0,0
metric;14,1106771,722352,0,0
metric;15,1106771,722352,0,0
metric;16,368923,451469,0,0
metric;17,402915,451469,203891,0
metric;18,640797,722352,0,0
metric;19,640797,722352,0,0
metric;20,640680,722352,0,0
metric;21,640797,722352,0,0
metric;22,640797,648544,0,0
metric;23,939816,722352,0,0
metric;24,572813,0,203891,0
metric;25,640797,722352,0,0
metric;26,912611,451469,0,0
metric;27,980592,451469,0,0
metric;28,640797,563085,111149,0
metric;29,1130104,722352,0,0
metric;30,1266069,722352,0,0
metric;31,980592,786432,62915,0
metric;32,368923,415760,0,0
metric;33,368923,722352,0,0
metric;34,607243,722352,0,0
metric;35,1048576,722352,203891,0
metric;36,640797,786432,58720,0
metric;37,1048576,786432,58720,0
metric;38,980592,722352,0,0
metric;39,368923,722352,0,0
metric;40,504891,786432,262144,0
metric;41,504891,786432,262144,0
metric;42,640797,786432,0,0
metric;43,980592,675749,145752,0
metric;44,368923,126219,203891,0
metric;45,436907,253405,0,0
metric;46,368923,126219,0,0
metric;47,640797,786432,262144,0
metric;48,640797,675749,0,0
metric;49,640797,675749,0,0
metric;50,640797,675749,0,0
metric;51,640797,675749,0,0
metric;52,640797,675749,0,0
metric;53,640797,675749,0,0
metric;54,640797,675749,0,0
metric;55,640797,675749,0,0
metric;56,640797,675749,0,0
metric;57,640797,675749,0,0
metric;58,368923,451469,0,0
metric;59,368923,451469,203891,0
metric;60,368923,515549,203891,0
metric;61,980592,415760,0,0
metric;62,606776,515549,203891,0
metric;63,606776,722352,0,0
metric;64,980592,722352,0,0
metric;65,939816,722352,0,0
metric;66,892251,722352,0,0
metric;67,912611,722352,0,0
metric;68,960235,722352,0,0
metric;69,858259,722352,0,0
metric;70,824269,722352,0,0
metric;71,987408,722352,0,0
metric;72,939816,722352,0,0
metric;73,464083,722352,0,0
metric;74,654400,722352,0,0
metric;75,973779,722352,0,0
metric;76,790277,722352,0,0
metric;77,1143733,722352,0,0
metric;78,939816,722352,0,0
metric;79,980592,722352,0,0
metric;80,858259,722352,0,0
metric;81,980592,722352,203891,0
metric;82,926243,722352,0,9904
metric;83,708749,722352,0,0
metric;84,912611,722352,0,0
metric;85,939816,722352,0,0
metric;86,939816,722352,0,0
metric;87,1279613,722352,0,0
metric;88,939816,722352,0,0
metric;89,939816,722352,0,0
metric;90,776704,722352,0,0
metric;91,368923,786432,262144,0
metric;92,607243,722352,0,0
metric;93,368923,786432,262144,0
metric;94,640797,722352,0,0
metric;95,368923,675749,0,0
metric;96,368923,722352,0,0
metric;97,640797,451469,0,0
metric;98,708749,722352,0,0
metric;99,572813,451469,0,0
metric;100,708749,722352,0,0
metric;101,572829,451469,0,0
metric;102,402915,722352,0,68712
metric;103,640797,451469,203891,0
metric;104,708749,722352,0,0
metric;105,368923,675749,0,0
metric;106,402915,675749,203891,0
metric;107,674757,722352,0,0
metric;108,368923,722352,0,0
metric;109,1048576,451469,0,0
metric;110,708749,451469,0,0
metric;111,640797,451469,0,0
metric;112,708749,451469,203891,0
metric;113,674757,451469,203891,1339
metric;114,504891,451469,0,0
metric;115,511661,451469,0,0
metric;116,504891,648544,0,0
metric;117,708749,451469,0,0
metric;118,674757,451469,0,0
metric;119,912611,451469,0,0
metric;120,674757,451469,0,0
metric;121,674757,451469,203891,0
metric;122,572813,451469,0,0
metric;123,640797,295699,0,13288
metric;124,1281533,295699,0,0
metric;125,640797,722352,0,0
metric;126,640797,675749,0,0
metric;127,640797,675749,0,0
metric;128,939816,967835,0,0
metric;129,939816,722352,242221,0
metric;130,912611,967835,0,0
metric;131,912611,921173,0,0
metric;132,960235,921173,0,0
metric;133,858259,921173,0,0
metric;134,858259,722352,242221,0
metric;135,987408,967835,0,0
metric;136,790277,967835,0,0
metric;137,790277,722352,0,0
metric;138,790277,722352,0,0
metric;139,939816,967835,0,0
metric;140,939816,921173,0,0
metric;141,939816,722352,0,0
metric;142,980592,967835,0,0
metric;143,926243,967835,0,9904
metric;144,926243,921173,0,9904
metric;145,708749,967835,0,0
metric;146,708749,921173,0,0
metric;147,708749,722352,203891,0
metric;148,912611,921173,0,0
metric;149,912611,722352,203891,0
metric;150,939816,967835,0,0
metric;151,939816,921173,0,0
metric;152,939816,880803,0,0
metric;153,776704,967835,0,0
metric;154,776704,921173,0,0
metric;155,776704,921173,0,0
metric;156,1072083,722352,0,0
metric;157,464083,921173,0,0
metric;158,708749,722352,0,0
metric;159,627048,722352,203891,0
metric;160,640797,722352,0,0
metric;161,640797,451469,242221,1101
metric;162,572813,722352,0,0
metric;163,572813,722352,0,0
metric;164,708749,722352,0,33408
metric;165,572829,722352,0,0
metric;166,572829,451469,242221,0
metric;167,640797,722352,203891,0
metric;168,368923,967835,0,9792
metric;169,368923,722352,0,41872
metric;170,440296,722352,0,0
metric;171,708749,722352,0,0
metric;172,708749,722352,0,0
metric;173,641160,451469,203891,0
metric;174,640797,722352,0,0
metric;175,504891,722352,0,0
metric;176,504891,722352,0,0
metric;177,511661,722352,0,0
metric;178,511661,722352,0,0
metric;179,511661,451469,203891,0
metric;180,504891,722352,0,0
metric;181,504891,648544,203891,0
metric;182,708749,722352,0,0
metric;183,708749,722352,0,0
metric;184,674757,675749,203891,0
metric;185,572813,722352,0,0
metric;186,572813,722352,0,0
metric;187,572813,675749,0,0
metric;188,734965,675749,203891,0
metric;189,980592,415760,0,0
metric;190,496851,722352,0,0
metric;191,939816,722352,36701,0
metric;192,939816,967835,0,0
metric;193,939816,967835,0,0
metric;194,939816,921173,0,0
metric;195,939816,880803,0,0
metric;196,939816,880803,0,0
metric;197,939816,921173,0,0
metric;198,708749,515549,0,0
metric;199,912611,722352,203891,0
metric;200,858259,967835,0,0
metric;201,858259,967835,0,0
metric;202,858259,921173,0,0
metric;203,858259,880803,0,0
metric;204,464083,967835,0,0
metric;205,464083,967835,0,0
